Column1,회사명,거래소코드,회계년도,감사의견코드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,(주)유니테스트,86390,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,(주)유니테스트,86390,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,(주)유니테스트,86390,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,(주)유니테스트,86390,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,(주)유니테스트,86390,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,(주)유니테스트,86390,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,(주)유니테스트,86390,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,(주)유니테스트,86390,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,(주)유니테스트,86390,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,(주)유니테스트,86390,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,(주)유니테크노,241690,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,(주)유니테크노,241690,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,(주)유니테크노,241690,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,(주)유니테크노,241690,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,(주)유니테크노,241690,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,(주)유니트론텍,142210,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,(주)유니트론텍,142210,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,(주)유니트론텍,142210,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,(주)유니트론텍,142210,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,(주)유니트론텍,142210,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,(주)유니트론텍,142210,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,(주)유라테크,48430,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,(주)유라테크,48430,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,(주)유라테크,48430,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,(주)유라테크,48430,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,(주)유라테크,48430,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,(주)유라테크,48430,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,(주)유라테크,48430,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,(주)유라테크,48430,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,(주)유라테크,48430,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,(주)유라테크,48430,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,(주)유라테크,48430,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,(주)유바이오로직스,206650,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,(주)유바이오로직스,206650,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,(주)유바이오로직스,206650,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,(주)유바이오로직스,206650,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,(주)유바이오로직스,206650,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,(주)유비케어,32620,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,(주)유비케어,32620,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,(주)유비케어,32620,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,(주)유비케어,32620,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,(주)유비케어,32620,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,(주)유비케어,32620,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,(주)유비케어,32620,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,(주)유비케어,32620,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,(주)유비케어,32620,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,(주)유비케어,32620,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,(주)유비케어,32620,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,(주)유비쿼스,264450,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,(주)유비쿼스,264450,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,(주)유비쿼스,264450,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,(주)유비쿼스,264450,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,(주)유비쿼스홀딩스,78070,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,(주)유비쿼스홀딩스,78070,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,(주)유비쿼스홀딩스,78070,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,(주)유비쿼스홀딩스,78070,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,(주)유비쿼스홀딩스,78070,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,(주)유비쿼스홀딩스,78070,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,(주)유비쿼스홀딩스,78070,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,(주)유비쿼스홀딩스,78070,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,(주)유비쿼스홀딩스,78070,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,(주)유비쿼스홀딩스,78070,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,(주)유비쿼스홀딩스,78070,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,(주)유성티엔에스,24800,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,(주)유성티엔에스,24800,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,(주)유성티엔에스,24800,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,(주)유성티엔에스,24800,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,(주)유성티엔에스,24800,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,(주)유성티엔에스,24800,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,(주)유성티엔에스,24800,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,(주)유성티엔에스,24800,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,(주)유성티엔에스,24800,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,(주)유성티엔에스,24800,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,(주)유성티엔에스,24800,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,(주)유신,54930,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,(주)유신,54930,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,(주)유신,54930,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,(주)유신,54930,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,(주)유신,54930,2015,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,(주)유신,54930,2016,DU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,(주)유신,54930,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,(주)유신,54930,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,(주)유신,54930,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,(주)유신,54930,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,(주)유신,54930,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,(주)유씨아이,38340,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,(주)유씨아이,38340,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,(주)유씨아이,38340,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,(주)유씨아이,38340,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,(주)유씨아이,38340,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,(주)유씨아이,38340,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,(주)유씨아이,38340,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,(주)유씨아이,38340,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,(주)유씨아이,38340,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,(주)유씨아이,38340,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,(주)유씨아이,38340,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,(주)유아이디,69330,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,(주)유아이디,69330,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,(주)유아이디,69330,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,(주)유아이디,69330,2014,AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,(주)유아이디,69330,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,(주)유아이디,69330,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,(주)유아이디,69330,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,(주)유아이디,69330,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,(주)유아이디,69330,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,(주)유아이디,69330,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,(주)유아이디,69330,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,(주)유아이에너지,50050,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,(주)유에스티,263770,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,(주)유에스티,263770,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,(주)유에스티,263770,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,(주)유에스티,263770,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,(주)유에이블,71530,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,(주)유에이블,71530,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,(주)유일엔시스,38720,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,(주)유일엔시스,38720,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,(주)유진로봇,56080,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,(주)유진로봇,56080,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,(주)유진로봇,56080,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,(주)유진로봇,56080,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,(주)유진로봇,56080,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,(주)유진로봇,56080,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,(주)유진로봇,56080,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,(주)유진로봇,56080,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,(주)유진로봇,56080,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,(주)유진로봇,56080,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,(주)유진로봇,56080,2021,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,(주)유진테크,84370,2011,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,(주)유진테크,84370,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,(주)유진테크,84370,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,(주)유진테크,84370,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,(주)유진테크,84370,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,(주)유진테크,84370,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,(주)유진테크,84370,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,(주)유진테크,84370,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,(주)유진테크,84370,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,(주)유진테크,84370,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,(주)유진테크,84370,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,(주)유테크,178780,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,(주)유테크,178780,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,(주)유테크,178780,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,(주)유테크,178780,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,(주)유테크,178780,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,(주)유테크,178780,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,(주)유티아이,179900,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,(주)유티아이,179900,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,(주)유티아이,179900,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,(주)유티아이,179900,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,(주)유틸렉스,263050,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,(주)유틸렉스,263050,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,(주)유틸렉스,263050,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,(주)육일씨엔에쓰,191410,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,(주)육일씨엔에쓰,191410,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,(주)육일씨엔에쓰,191410,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,(주)육일씨엔에쓰,191410,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,(주)육일씨엔에쓰,191410,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,(주)육일씨엔에쓰,191410,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,(주)율호,72770,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,(주)율호,72770,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,(주)율호,72770,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5436,(주)율호,72770,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,(주)율호,72770,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,(주)율호,72770,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,(주)율호,72770,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,(주)율호,72770,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,(주)율호,72770,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,(주)율호,72770,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,(주)율호,72770,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,(주)이건홀딩스,39020,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,(주)이건홀딩스,39020,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,(주)이건홀딩스,39020,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,(주)이건홀딩스,39020,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,(주)이건홀딩스,39020,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,(주)이건홀딩스,39020,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,(주)이건홀딩스,39020,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,(주)이건홀딩스,39020,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,(주)이건홀딩스,39020,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,(주)이건홀딩스,39020,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,(주)이건홀딩스,39020,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,(주)이글루코퍼레이션,67920,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,(주)이글루코퍼레이션,67920,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,(주)이글루코퍼레이션,67920,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,(주)이글루코퍼레이션,67920,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,(주)이글루코퍼레이션,67920,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,(주)이글루코퍼레이션,67920,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,(주)이글루코퍼레이션,67920,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,(주)이글루코퍼레이션,67920,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,(주)이글루코퍼레이션,67920,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,(주)이글루코퍼레이션,67920,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,(주)이글루코퍼레이션,67920,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,(주)이글벳,44960,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5467,(주)이글벳,44960,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,(주)이글벳,44960,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,(주)이글벳,44960,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,(주)이글벳,44960,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471,(주)이글벳,44960,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472,(주)이글벳,44960,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5473,(주)이글벳,44960,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,(주)이글벳,44960,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,(주)이글벳,44960,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,(주)이글벳,44960,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477,(주)이노메트리,302430,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,(주)이노메트리,302430,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,(주)이노와이어리스,73490,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,(주)이노와이어리스,73490,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,(주)이노와이어리스,73490,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,(주)이노와이어리스,73490,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,(주)이노와이어리스,73490,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,(주)이노와이어리스,73490,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,(주)이노와이어리스,73490,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,(주)이노와이어리스,73490,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,(주)이노와이어리스,73490,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,(주)이노와이어리스,73490,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,(주)이노와이어리스,73490,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,(주)이노인스트루먼트,215790,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,(주)이노인스트루먼트,215790,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,(주)이노인스트루먼트,215790,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,(주)이노인스트루먼트,215790,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,(주)이노인스트루먼트,215790,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,(주)이노인스트루먼트,215790,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,(주)이노테라피,246960,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,(주)이노테라피,246960,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,(주)이노테라피,246960,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,(주)이녹스,88390,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,(주)이녹스,88390,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,(주)이녹스,88390,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502,(주)이녹스,88390,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503,(주)이녹스,88390,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,(주)이녹스,88390,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505,(주)이녹스,88390,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,(주)이녹스,88390,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,(주)이녹스,88390,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,(주)이녹스,88390,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,(주)이녹스,88390,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,(주)이녹스첨단소재,272290,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,(주)이녹스첨단소재,272290,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5512,(주)이녹스첨단소재,272290,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,(주)이녹스첨단소재,272290,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,(주)이라이콤,41520,2011,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515,(주)이라이콤,41520,2012,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516,(주)이라이콤,41520,2013,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,(주)이라이콤,41520,2014,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5518,(주)이라이콤,41520,2015,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519,(주)이라이콤,41520,2016,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,(주)이라이콤,41520,2017,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5521,(주)이라이콤,41520,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5522,(주)이라이콤,41520,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5523,(주)이라이콤,41520,2020,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5524,(주)이라이콤,41520,2021,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5525,(주)이랜시스,264850,2018,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5526,(주)이랜시스,264850,2019,UQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
