회사명,거래소코드,회계년도,자산,유동자산,현금및현금성자산,부채,유동부채,매출액,장기차입금,단기차입금,당기순이익,영업활동으로인한현금흐름,법인세비용차감전순이익,매출원가,자본
(주)금화피에스시,36190,2014/09,150466945,86814644,6571402,23203907,17962244,128251457,0,0,13354103,11861843,18099694,106193218,127263038
(주)금화피에스시,36190,2015/09,168533780,104248283,13652139,28138015,24560883,157936781,0,0,12994416,14747297,16170796,136130977,140395765
(주)금화피에스시,36190,2016/09,196917515,124300982,32899098,40483477,32560362,164347427,3764000,36000,13221968,24012429,16948944,141989204,156434037
(주)금화피에스시,36190,2017/09,232770169,154266228,34365868,53214641,46652702,163996924,2635000,300000,15872465,39179012,24605168,134420767,179555527
(주)금화피에스시,36190,2018/09,251550949,166865247,10869173,43360013,36241918,173634648,3899000,1200000,30684165,14401442,40325411,135979697,208190935
(주)금화피에스시,36190,2019/09,267618712,163664174,19982426,35671936,28753584,148028086,2141429,2298401,19071048,9755453,25480340,120631155,231946775
(주)금화피에스시,36190,2020/09,293142601,180617020,61510422,41936148,32972902,180450905,1243571,2512954,22871315,27184224,30847226,147636709,251206453
(주)금화피에스시,36190,2021/09,309407024,172573663,38646514,34393429,24922435,185364829,3650357,275304,24415501,21534175,31949395,148759339,275013595
(주)기가레인,49080,2014/09,139634859,57546299,19625169,62013441,39449973,78436536,21231595,14700000,9384081,14626171,9320960,61729858,77621418
(주)기가레인,49080,2015/09,146274126,48063351,8977200,81168163,49877709,51143000,29198759,33561500,-9633599,-9199806,-12015585,57045495,65105962
(주)기가레인,49080,2016/09,159977566,46045937,17695655,95805937,53562024,56900228,21487431,36028574,-3224449,189486,-6731514,54206233,64171629
(주)기가레인,49080,2017/09,177762166,62889614,7570184,91395551,73304349,71638593,14277730,31464512,-2827736,3762901,133103,59078408,86366614
(주)기가레인,49080,2018/09,199984198,99674202,10984131,108359352,95664004,90034951,9269368,29395402,2192427,562212,2565660,74752088,91624846
(주)기가레인,49080,2019/09,155330308,84123493,3554457,98078268,69227522,56017090,10933264,31521166,-17000093,-1935478,-16788675,57472764,57252039
(주)기가레인,49080,2020/09,102251113,48975756,10571932,78629611,43142489,42307638,6900622,21918269,-11839534,-4357839,-11839534,40755085,23621502
(주)기가레인,49080,2021/09,101027700,57417681,21213934,36801609,21690391,57316219,3723960,3080000,5604277,4154014,5604277,43397894,64226091
(주)기산텔레콤,35460,2009/09,,,,,,,,,,,,,
(주)기산텔레콤,35460,2010/09,,,,,,,,,,,,,
(주)기산텔레콤,35460,2011/09,,,,,,,,,,,,,
(주)기산텔레콤,35460,2012/09,,,,,,,,,,,,,
(주)기산텔레콤,35460,2013/09,67053090,50522081,10704083,39007419,34189406,31397594,332500,11215222,-3338210,-5298993,-3338210,26231443,28045671
(주)기산텔레콤,35460,2014/09,64084039,50071835,13353641,31068365,23539433,46691252,687500,10109000,-3448240,-876070,-3448240,38854894,33015674
(주)기산텔레콤,35460,2015/09,74655986,62431985,15319652,35207684,29362398,51620992,647000,8577148,856787,492577,623333,41966226,39448302
(주)기산텔레콤,35460,2016/09,76946235,65732601,16765855,34012513,25878139,36891144,542960,10209004,253821,-4113410,17309,28424168,42933722
(주)기산텔레콤,35460,2017/09,69193085,57957382,10645848,32300738,24782988,40964492,704000,7799747,-2889812,-8461071,-2854256,35572490,36892347
(주)기산텔레콤,35460,2018/09,62878646,52179586,7812421,28852085,21151183,38996203,836230,5401519,-1460049,-6461376,-1531394,33868517,34026560
(주)기산텔레콤,35460,2019/09,72225768,55345732,2438165,39926107,34698610,35729410,0,7384163,661896,-1561243,875915,28227378,32299661
(주)기산텔레콤,35460,2020/09,76929086,61414802,11740436,42415870,29927536,39136237,3318550,6568787,-133563,-1676645,-123152,32058701,34513215
(주)기산텔레콤,35460,2021/09,73084658,57171554,18278928,39727774,25720825,38233736,2752440,8990201,-1697821,175466,-1695926,32545788,33356884
(주)까스텔바작,308100,2019/09,96289249,79667780,17135427,20457661,18566339,60049954,0,0,6023546,2170451,7560168,22385286,75831587
(주)까스텔바작,308100,2020/09,109605387,82019694,27773010,28326098,16217309,46977173,0,699774,4609367,79775,5816398,17664408,81279289
(주)까스텔바작,308100,2021/09,129124562,82705208,25492415,50845788,15109904,46529550,0,702272,-543456,2967201,-780427,19053546,78278774
(주)나노,187790,2014/09,,,,,,,,,,,,,
(주)나노,187790,2015/09,109642834,58953688,11239338,60952350,40062853,17069619,6872500,22904891,-5497177,-13894059,-6661264,15217828,48690485
(주)나노,187790,2016/09,94081658,42699685,3549423,59726351,38865976,37291505,9240985,19230054,-9963033,483953,-10831539,36201822,34355308
(주)나노,187790,2017/09,90445607,39858446,1481371,45360544,33927039,61072638,11046824,15572741,-1022330,-1637145,-1022330,54732725,45085063
(주)나노,187790,2018/09,110791552,55765001,11210000,48771148,41749057,60600086,6603048,13840704,1070241,5284356,1070241,52119679,62020405
(주)나노,187790,2019/09,113000387,48928888,5879241,50935528,41911202,56036623,5270453,15741692,-928216,-697017,-928216,50271980,62064859
(주)나노,187790,2020/09,117527976,49265601,8331699,62701916,47870971,41577304,10959156,21273296,-8980890,2217909,-8980890,42942777,54826060
(주)나노,187790,2021/09,78766046,43330286,4882611,39329805,37875085,33263871,715000,13054086,-10378261,342221,-10378261,27288949,39436241
(주)나노브릭,286750,2019/09,24269034,11176659,4107448,9943849,4671208,3845697,3800000,3000000,-587559,-250601,-587559,2691217,14325185
(주)나노브릭,286750,2020/09,,,,,,,,,,,,,
(주)나노브릭,286750,2021/09,,,,,,,,,,,,,
(주)나노신소재,121600,2011/09,,,,,,,,,,,,,
(주)나노신소재,121600,2012/09,,,,,,,,,,,,,
(주)나노신소재,121600,2013/09,69125500,43862623,6599530,11672238,8565640,20663437,1080000,3713620,859754,2053125,616138,12667083,57453262
(주)나노신소재,121600,2014/09,70216371,46806230,6004500,10518480,6111910,19270111,2720000,3433889,1840034,1402630,2187855,10761238,59697891
(주)나노신소재,121600,2015/09,79082003,56307165,7691918,11579780,8863551,32453441,980000,5104227,6961857,5500735,7673462,17672602,67502223
(주)나노신소재,121600,2016/09,83495913,61582892,13221316,8176324,5277650,27721617,240000,0,2998170,7480103,3511740,15064103,75319589
(주)나노신소재,121600,2017/09,87066947,64324315,16769742,6648035,4125064,31250566,0,0,5297290,7374474,5488418,16364825,80418912
(주)나노신소재,121600,2018/09,96445624,68471396,9171817,8790123,6347735,37588731,0,0,6218114,4848010,6974298,21265394,87655501
(주)나노신소재,121600,2019/09,103266678,76798012,15814978,10508896,7445309,37175236,0,0,4736755,10157614,5219952,22590355,92757782
(주)나노신소재,121600,2020/09,105873622,69943365,11410980,14322925,8610542,34118458,3000000,3000000,1057121,8097618,1174217,22403367,91550696
(주)나노신소재,121600,2021/09,119724818,82469884,17546680,21215956,14340087,45566974,3000000,8924500,6233620,8017082,6727107,29753773,98508862
(주)나노엔텍,39860,2009/09,,,,,,,,,,,,,
(주)나노엔텍,39860,2010/09,,,,,,,,,,,,,
(주)나노엔텍,39860,2011/09,,,,,,,,,,,,,
(주)나노엔텍,39860,2012/09,,,,,,,,,,,,,
(주)나노엔텍,39860,2013/09,43869358,24220309,2730457,21574244,5101865,12124669,0,2238091,-2170923,476758,-2170923,9361501,22295115
(주)나노엔텍,39860,2014/09,41557416,21501209,3252883,6442771,4047133,12136798,0,1190000,-3051557,-537905,-3051557,9181909,35114645
(주)나노엔텍,39860,2015/09,55565899,28714637,9229253,12374317,5722938,16186095,3221110,2782666,-3732519,-2493371,-3732519,12185731,43191582
(주)나노엔텍,39860,2016/09,45100820,16934074,2442590,13545177,7225928,16224023,3000000,2584703,-7596624,-2661335,-7596624,12142693,31555643
(주)나노엔텍,39860,2017/09,43815008,21886823,9437382,18305513,6849233,17097993,0,0,-183046,704540,-183046,9836979,25509495
(주)나노엔텍,39860,2018/09,41371304,22301908,7377671,9776291,7243050,19041976,0,0,2607566,2014315,2652881,10807368,31595013
(주)나노엔텍,39860,2019/09,44859385,25769250,8710899,6245990,4167751,18633540,0,0,3706626,3619854,3276929,9654003,38613396
(주)나노엔텍,39860,2020/09,51192593,31646617,15538225,6865368,3569426,18696268,0,0,1843970,6109466,2127945,9775919,44327225
(주)나노엔텍,39860,2021/09,58133864,35955126,11745056,6878720,3727570,25359777,0,0,6051623,8376645,4943633,12959554,51255144
(주)나노트로닉스,10670,2009/09,,,,,,,,,,,,,
(주)나노트로닉스,10670,2010/09,,,,,,,,,,,,,
(주)나노트로닉스,10670,2011/09,,,,,,,,,,,,,
(주)나노트로닉스,10670,2012/09,,,,,,,,,,,,,
(주)나노트로닉스,10670,2013/09,65482853,31585908,382249,35142576,34564920,6731131,0,8815000,-7255198,-6578909,-7255198,4234425,30340277
(주)나래나노텍,137080,2021/09,126831765,38009656,3118210,67024978,61563227,104466917,3650000,39800000,14711544,11223043,18980200,77269446,59806788
(주)나리지*온,36850,2009/09,,,,,,,,,,,,,
(주)나무가,190510,2016/09,196863162,139700216,39682193,119888706,92430172,228949594,23480036,23192966,-919105,7963289,102348,211301789,76974456
(주)나무가,190510,2017/09,186712866,119154102,24476166,140651764,115031800,177499314,22850329,40412040,-25449501,-39176627,-24808215,186351123,46061102
(주)나무가,190510,2018/09,120539503,70188413,14408229,91882978,77867390,241797628,12535437,31190934,-3046276,12126694,-2355289,230292053,28656525
(주)나무가,190510,2019/09,201409996,126255732,39819184,170185141,161499037,246569612,6319779,60801110,-6639399,10264524,-5222013,231630138,31224855
(주)나무가,190510,2020/09,229239154,135735198,18072242,185071190,176881907,383417150,1300078,0,-2861991,35484751,-2861991,372457781,44167964
(주)나무가,190510,2021/09,194665131,106723324,42781596,132088142,124540443,387490166,0,30773500,21910143,46994821,22499518,357443872,62576989
(주)나스미디어,89600,2013/09,,,,,,,,,,,,,
(주)나스미디어,89600,2014/09,,,,,,,,,,,,,
(주)나스미디어,89600,2015/09,,,,,,,,,,,,,
(주)나스미디어,89600,2016/09,,,,,,,,,,,,,
(주)나스미디어,89600,2017/09,275108991,202138309,19242181,154994959,134720334,89316674,6000000,0,19153317,6141998,24664440,0,120114032
(주)나스미디어,89600,2018/09,295017744,221631180,17534361,158083998,144455607,78579538,0,0,15261394,28754589,19432288,0,136933746
(주)나스미디어,89600,2019/09,331695889,252708094,27800976,179286954,161877861,86135581,0,0,15072426,24755397,21742703,0,152408934
(주)나스미디어,89600,2020/09,388486637,325428076,44268155,195584394,181718200,79668370,0,0,14565947,36554596,18557905,0,192902243
(주)나스미디어,89600,2021/09,420980761,354778120,66703442,209000494,195645166,87827394,0,0,18617674,17318536,24786261,0,211980266
(주)나이벡,138610,2011/09,,,,,,,,,,,,,
(주)나이벡,138610,2012/09,,,,,,,,,,,,,
(주)나이벡,138610,2013/09,,,,,,,,,,,,,
(주)나이벡,138610,2014/09,,,,,,,,,,,,,
(주)나이벡,138610,2015/09,,,,,,,,,,,,,
(주)나이벡,138610,2016/09,,,,,,,,,,,,,
(주)나이벡,138610,2017/09,,,,,,,,,,,,,
(주)나이벡,138610,2018/09,,,,,,,,,,,,,
(주)나이벡,138610,2019/09,,,,,,,,,,,,,
(주)나이벡,138610,2020/09,,,,,,,,,,,,,
(주)나이벡,138610,2021/09,,,,,,,,,,,,,
(주)나이스디앤비,130580,2012/09,,,,,,,,,,,,,
(주)나이스디앤비,130580,2013/09,,,,,,,,,,,,,
(주)나이스디앤비,130580,2014/09,,,,,,,,,,,,,
(주)나이스디앤비,130580,2015/09,36982951,29198884,4021337,6971253,5396162,18780205,0,0,4240412,3973721,5329516,0,30011698
(주)나이스디앤비,130580,2016/09,39437751,29756802,6182869,7168720,5836529,26081232,0,0,4870168,5000925,6134908,0,32269031
(주)나이스디앤비,130580,2017/09,47201785,27917915,8249549,8242435,7386279,32753733,0,0,6522222,6130154,8230979,0,38959350
(주)나이스디앤비,130580,2018/09,56615902,36573156,11379343,10852875,9910361,41222421,0,0,8705330,8570637,10972460,0,45763026
(주)나이스디앤비,130580,2019/09,76104214,52035647,8522652,16696521,13972542,59247430,0,0,9876809,6791401,12382711,0,59407692
(주)나이스디앤비,130580,2020/09,87642076,60224867,21951451,19666096,17518025,63398672,0,0,10577090,12415681,13172683,0,67975980
(주)나이스디앤비,130580,2021/09,98594473,70899798,17530323,21039889,17426659,67513383,0,0,12131682,9952085,15535834,0,77554583
(주)나인테크,267320,2017/09,,,,,,,,,,,,,
(주)나인테크,267320,2018/09,,,,,,,,,,,,,
(주)나인테크,267320,2019/09,,,,,,,,,,,,,
(주)나인테크,267320,2020/09,,,,,,,,,,,,,
(주)나인테크,267320,2021/09,,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2014/09,,,,,,,,,,,,,
(주)내츄럴엔도텍,168330,2015/09,75543635,20294815,12248457,23065540,20630540,44036832,2390000,0,-13631025,7516389,-17303193,13365792,52478095
(주)내츄럴엔도텍,168330,2016/09,56035853,18237741,5826031,11748046,6804733,4633723,420000,0,-6707990,-13196450,-8541794,2968010,44287807
(주)내츄럴엔도텍,168330,2017/09,79363412,43251841,6211518,35220304,10957847,7223053,1160000,0,-7746877,-6600531,-7746877,4521296,44143108
(주)내츄럴엔도텍,168330,2018/09,77417840,31948443,6672506,24402569,22751113,6915473,1160000,0,-6709797,-6585074,-6747212,5095775,53015271
(주)내츄럴엔도텍,168330,2019/09,55080423,19601864,7862052,27537114,2423194,5650431,1160000,0,-8948709,-4513123,-8948709,6631231,27543309
(주)내츄럴엔도텍,168330,2020/09,52463314,21164731,4209433,32223178,28264086,8724761,0,0,-1048152,-3387355,-1048152,3850320,20240137
(주)내츄럴엔도텍,168330,2021/09,52974328,22413541,1689312,5641843,4990901,12963254,0,0,-2115829,-1753075,-2115829,6884616,47332486
(주)네오리진,94860,2009/09,,,,,,,,,,,,,
(주)네오리진,94860,2010/09,,,,,,,,,,,,,
(주)네오리진,94860,2011/09,49725789,25989644,2539904,19464597,17392723,29879366,1500000,8326346,179445,-1501053,-138152,25074945,30261192
(주)네오리진,94860,2012/09,,,,,,,,,,,,,
(주)네오리진,94860,2013/09,,,,,,,,,,,,,
(주)네오리진,94860,2014/09,,,,,,,,,,,,,
(주)네오리진,94860,2015/09,,,,,,,,,,,,,
(주)네오리진,94860,2016/09,,,,,,,,,,,,,
(주)네오리진,94860,2017/09,18210318,8313220,3768674,3764180,2692325,6849340,0,940500,73571,-146966,73571,2999914,14446138
(주)네오리진,94860,2018/09,16962578,6522113,2166949,2906092,2075596,6018352,0,627000,-1194736,-261017,-1194736,3322778,14056486
(주)네오리진,94860,2019/09,,,,,,,,,,,,,
(주)네오리진,94860,2020/09,,,,,,,,,,,,,
(주)네오리진,94860,2021/09,28937851,16039338,9296410,9247024,8258241,14427633,0,0,-1474909,-777729,-1474909,10112537,19690827
(주)네오셈,253590,2018/09,,,,,,,,,,,,,
(주)네오셈,253590,2019/09,64435067,39903968,18301407,28644044,14590306,14480874,11635520,6600000,-3127109,-7666268,-3623380,6123441,35791023
(주)네오셈,253590,2020/09,66415419,41545931,11688706,21685879,13974216,36990190,5788400,6600000,8741653,7620219,10806760,14347507,44729540
(주)네오셈,253590,2021/09,86126603,56975223,6933467,42783384,14346790,16838792,25471109,6532392,-1594224,-5222460,-2241690,7886460,43343219
(주)네오오토,212560,2016/09,,,,,,,,,,,,,
(주)네오오토,212560,2017/09,,,,,,,,,,,,,
(주)네오오토,212560,2018/09,,,,,,,,,,,,,
(주)네오오토,212560,2019/09,,,,,,,,,,,,,
(주)네오오토,212560,2020/09,,,,,,,,,,,,,
(주)네오오토,212560,2021/09,,,,,,,,,,,,,
(주)네오위즈,95660,2009/09,,,,,,,,,,,,,
(주)네오위즈,95660,2010/09,,,,,,,,,,,,,
(주)네오위즈,95660,2011/09,532035952,164970145,31211653,270056077,185942125,490970068,3555300,49072449,50509314,8628297,73003811,298933057,261979874
(주)네오위즈,95660,2012/09,701541388,299913007,110407025,360043249,224826932,531203246,46105248,27005653,62673472,84767411,87459886,331315831,341498139
(주)네오위즈,95660,2013/09,617596273,269859527,143067922,320149915,251489164,376125820,61199332,1449403,44789454,111183051,72992090,214383271,297446358
(주)네오위즈,95660,2014/09,491793148,180931934,86555850,186554816,89138967,154042094,10455060,970839,10303045,27876162,16571701,74298301,305238333
(주)네오위즈,95660,2015/09,433527945,234152451,56644221,140344294,111038655,141977692,0,1076097,5685343,17876143,14850250,65512446,293183651
(주)네오위즈,95660,2016/09,322275815,205300680,72053781,44446092,36028640,151418301,0,0,14788629,26238740,22793996,68185751,277829723
(주)네오위즈,95660,2017/09,308911546,188656077,64179436,40340676,33647972,129446325,0,0,-2445528,5561084,1109040,72598556,268570869
(주)네오위즈,95660,2018/09,336639245,229562106,90248023,50716455,41821376,155524140,0,0,18536006,29642819,20734986,77000555,285922790
(주)네오위즈,95660,2019/09,403657924,184295104,81776433,73785462,46332871,182223961,0,0,24169928,24884370,26742242,80894656,329872462
(주)네오위즈,95660,2020/09,459666408,241269286,94116310,82352895,55948637,213058490,0,0,43673948,54681231,49675484,0,377313514
(주)네오위즈,95660,2021/09,498641883,274395545,126637921,73201551,49267106,191928349,0,0,37586040,20740343,45240972,0,425440332
(주)네오위즈홀딩스,42420,2009/09,,,,,,,,,,,,,
(주)네오위즈홀딩스,42420,2010/09,,,,,,,,,,,,,
(주)네오위즈홀딩스,42420,2011/09,665732353,292686480,106714690,279645354,209972446,534929369,38437350,48227230,57781471,12755389,81084236,327869643,386086999
(주)네오위즈홀딩스,42420,2012/09,773342590,380748897,149859811,327788639,244788577,582886688,0,0,67724916,82219501,94322638,372660609,445553951
