,회사명,거래소코드,회계년도,산업분류
586,(주)뉴프렉스,85670,2015,제조업
587,(주)뉴프렉스,85670,2016,제조업
588,(주)뉴프렉스,85670,2017,제조업
589,(주)뉴프렉스,85670,2018,제조업
590,(주)뉴프렉스,85670,2019,제조업
591,(주)뉴프렉스,85670,2020,제조업
592,(주)뉴프렉스,85670,2021,제조업
593,(주)다나와,119860,2012,정보통신업
594,(주)다나와,119860,2013,정보통신업
595,(주)다나와,119860,2014,정보통신업
596,(주)다나와,119860,2015,정보통신업
597,(주)다나와,119860,2016,정보통신업
598,(주)다나와,119860,2017,정보통신업
599,(주)다나와,119860,2018,정보통신업
600,(주)다나와,119860,2019,정보통신업
601,(주)다나와,119860,2020,정보통신업
602,(주)다나와,119860,2021,정보통신업
603,(주)다날,64260,2011,정보통신업
604,(주)다날,64260,2012,정보통신업
605,(주)다날,64260,2013,정보통신업
606,(주)다날,64260,2014,정보통신업
607,(주)다날,64260,2015,정보통신업
608,(주)다날,64260,2016,정보통신업
609,(주)다날,64260,2017,정보통신업
610,(주)다날,64260,2018,정보통신업
611,(주)다날,64260,2019,정보통신업
612,(주)다날,64260,2020,정보통신업
613,(주)다날,64260,2021,정보통신업
614,(주)다보링크,340360,2021,제조업
615,(주)다산네트웍스,39560,2011,제조업
616,(주)다산네트웍스,39560,2012,제조업
617,(주)다산네트웍스,39560,2013,제조업
618,(주)다산네트웍스,39560,2014,제조업
619,(주)다산네트웍스,39560,2015,제조업
620,(주)다산네트웍스,39560,2016,제조업
621,(주)다산네트웍스,39560,2017,제조업
622,(주)다산네트웍스,39560,2018,제조업
623,(주)다산네트웍스,39560,2019,제조업
624,(주)다산네트웍스,39560,2020,제조업
625,(주)다산네트웍스,39560,2021,제조업
626,(주)다우데이타,32190,2011,도매 및 소매업
627,(주)다우데이타,32190,2012,도매 및 소매업
628,(주)다우데이타,32190,2013,도매 및 소매업
629,(주)다우데이타,32190,2014,도매 및 소매업
630,(주)다우데이타,32190,2015,도매 및 소매업
631,(주)다우데이타,32190,2016,도매 및 소매업
632,(주)다우데이타,32190,2017,도매 및 소매업
633,(주)다우데이타,32190,2018,도매 및 소매업
634,(주)다우데이타,32190,2019,도매 및 소매업
635,(주)다우데이타,32190,2020,도매 및 소매업
636,(주)다우데이타,32190,2021,도매 및 소매업
637,(주)다원시스,68240,2011,제조업
638,(주)다원시스,68240,2012,제조업
639,(주)다원시스,68240,2013,제조업
640,(주)다원시스,68240,2015,제조업
641,(주)다원시스,68240,2016,제조업
642,(주)다원시스,68240,2017,제조업
643,(주)다원시스,68240,2018,제조업
644,(주)다원시스,68240,2019,제조업
645,(주)다원시스,68240,2020,제조업
646,(주)다원시스,68240,2021,제조업
647,(주)대국,42340,2011,도매 및 소매업
648,(주)대동스틸,48470,2011,제조업
649,(주)대동스틸,48470,2012,제조업
650,(주)대동스틸,48470,2013,제조업
651,(주)대동스틸,48470,2014,제조업
652,(주)대동스틸,48470,2015,제조업
653,(주)대동스틸,48470,2016,제조업
654,(주)대동스틸,48470,2017,제조업
655,(주)대동스틸,48470,2018,제조업
656,(주)대동스틸,48470,2019,제조업
657,(주)대동스틸,48470,2020,제조업
658,(주)대동스틸,48470,2021,제조업
659,(주)대륙제관,4780,2011,제조업
660,(주)대륙제관,4780,2012,제조업
661,(주)대륙제관,4780,2013,제조업
662,(주)대륙제관,4780,2014,제조업
663,(주)대륙제관,4780,2015,제조업
664,(주)대륙제관,4780,2016,제조업
665,(주)대륙제관,4780,2017,제조업
666,(주)대륙제관,4780,2018,제조업
667,(주)대륙제관,4780,2019,제조업
668,(주)대륙제관,4780,2020,제조업
669,(주)대륙제관,4780,2021,제조업
670,(주)대림제지,17650,2011,제조업
671,(주)대림제지,17650,2012,제조업
672,(주)대림제지,17650,2013,제조업
673,(주)대림제지,17650,2014,제조업
674,(주)대림제지,17650,2015,제조업
675,(주)대림제지,17650,2016,제조업
676,(주)대림제지,17650,2017,제조업
677,(주)대림제지,17650,2018,제조업
678,(주)대림제지,17650,2019,제조업
679,(주)대림제지,17650,2020,제조업
680,(주)대림제지,17650,2021,제조업
681,(주)대명소노시즌,7720,2011,도매 및 소매업
682,(주)대명소노시즌,7720,2012,도매 및 소매업
683,(주)대명소노시즌,7720,2013,도매 및 소매업
684,(주)대명소노시즌,7720,2014,도매 및 소매업
685,(주)대명소노시즌,7720,2015,도매 및 소매업
686,(주)대명소노시즌,7720,2016,도매 및 소매업
687,(주)대명소노시즌,7720,2017,도매 및 소매업
688,(주)대명소노시즌,7720,2018,도매 및 소매업
689,(주)대명소노시즌,7720,2019,도매 및 소매업
690,(주)대명소노시즌,7720,2020,도매 및 소매업
691,(주)대명소노시즌,7720,2021,도매 및 소매업
692,(주)대성미생물연구소,36480,2011,제조업
693,(주)대성미생물연구소,36480,2012,제조업
694,(주)대성미생물연구소,36480,2013,제조업
695,(주)대성미생물연구소,36480,2014,제조업
696,(주)대성미생물연구소,36480,2015,제조업
697,(주)대성미생물연구소,36480,2016,제조업
698,(주)대성미생물연구소,36480,2017,제조업
699,(주)대성미생물연구소,36480,2018,제조업
700,(주)대성미생물연구소,36480,2019,제조업
701,(주)대성미생물연구소,36480,2020,제조업
702,(주)대성미생물연구소,36480,2021,제조업
703,(주)대성엘텍,25440,2011,제조업
704,(주)대성엘텍,25440,2012,제조업
705,(주)대성엘텍,25440,2013,제조업
706,(주)대성엘텍,25440,2014,제조업
707,(주)대성엘텍,25440,2015,제조업
708,(주)대성엘텍,25440,2016,제조업
709,(주)대성엘텍,25440,2017,제조업
710,(주)대성엘텍,25440,2018,제조업
711,(주)대성엘텍,25440,2019,제조업
712,(주)대성엘텍,25440,2020,제조업
713,(주)대성엘텍,25440,2021,제조업
714,(주)대성파인텍,104040,2011,제조업
715,(주)대성파인텍,104040,2012,제조업
716,(주)대성파인텍,104040,2013,제조업
717,(주)대성파인텍,104040,2014,제조업
718,(주)대성파인텍,104040,2015,제조업
719,(주)대성파인텍,104040,2016,제조업
720,(주)대성파인텍,104040,2017,제조업
721,(주)대성파인텍,104040,2018,제조업
722,(주)대성파인텍,104040,2019,제조업
723,(주)대성파인텍,104040,2020,제조업
724,(주)대성파인텍,104040,2021,제조업
725,(주)대원,7680,2019,건설업
726,(주)대원,7680,2020,건설업
727,(주)대원,7680,2021,건설업
728,(주)대유,290380,2019,제조업
729,(주)대유,290380,2020,제조업
730,(주)대유,290380,2021,제조업
731,(주)대유에이피,290120,2020,제조업
732,(주)대유에이피,290120,2021,제조업
733,(주)대창솔루션,96350,2011,제조업
734,(주)대창솔루션,96350,2012,제조업
735,(주)대창솔루션,96350,2013,제조업
736,(주)대창솔루션,96350,2014,제조업
737,(주)대창솔루션,96350,2015,제조업
738,(주)대창솔루션,96350,2016,제조업
739,(주)대창솔루션,96350,2017,제조업
740,(주)대창솔루션,96350,2018,제조업
741,(주)대창솔루션,96350,2019,제조업
742,(주)대창솔루션,96350,2020,제조업
743,(주)대창솔루션,96350,2021,제조업
744,(주)대창스틸,140520,2016,제조업
745,(주)대창스틸,140520,2017,제조업
746,(주)대창스틸,140520,2018,제조업
747,(주)대창스틸,140520,2019,제조업
748,(주)대창스틸,140520,2020,제조업
749,(주)대창스틸,140520,2021,제조업
750,(주)대한과학,131220,2013,도매 및 소매업
751,(주)대한과학,131220,2014,도매 및 소매업
752,(주)대한과학,131220,2015,도매 및 소매업
753,(주)대한과학,131220,2016,도매 및 소매업
754,(주)대한과학,131220,2017,도매 및 소매업
755,(주)대한과학,131220,2018,도매 및 소매업
756,(주)대한과학,131220,2019,도매 및 소매업
757,(주)대한과학,131220,2020,도매 및 소매업
758,(주)대한과학,131220,2021,도매 및 소매업
759,(주)대호특수강,21040,2011,제조업
760,(주)대호특수강,21040,2012,제조업
761,(주)대호특수강,21040,2013,제조업
762,(주)대호특수강,21040,2014,제조업
763,(주)대호특수강,21040,2015,제조업
764,(주)대호특수강,21040,2016,제조업
765,(주)대호특수강,21040,2017,제조업
766,(주)대호특수강,21040,2018,제조업
767,(주)대호특수강,21040,2019,제조업
768,(주)대호특수강,21040,2020,제조업
769,(주)대호특수강,21040,2021,제조업
770,(주)더 미동,161570,2015,제조업
771,(주)더 미동,161570,2016,제조업
772,(주)더 미동,161570,2017,제조업
773,(주)더 미동,161570,2018,제조업
774,(주)더 미동,161570,2019,제조업
775,(주)더 미동,161570,2020,제조업
776,(주)더 미동,161570,2021,제조업
777,(주)더네이쳐홀딩스,298540,2021,제조업
778,(주)더블유게임즈,192080,2017,정보통신업
779,(주)더블유게임즈,192080,2018,정보통신업
780,(주)더블유아이,73570,2011,제조업
781,(주)더블유아이,73570,2012,제조업
782,(주)더블유아이,73570,2013,제조업
783,(주)더블유아이,73570,2014,제조업
784,(주)더블유아이,73570,2015,제조업
785,(주)더블유아이,73570,2016,제조업
786,(주)더블유아이,73570,2017,제조업
787,(주)더블유아이,73570,2018,제조업
788,(주)더블유아이,73570,2019,제조업
789,(주)더블유아이,73570,2020,제조업
790,(주)더블유아이,73570,2021,제조업
791,(주)더블유에스아이,299170,2019,도매 및 소매업
792,(주)더블유에스아이,299170,2020,도매 및 소매업
793,(주)더블유에스아이,299170,2021,도매 및 소매업
794,(주)더체인지,54120,2011,정보통신업
795,(주)덕산테코피아,317330,2020,제조업
796,(주)덕산테코피아,317330,2021,제조업
797,(주)덕신하우징,90410,2015,제조업
798,(주)덕신하우징,90410,2016,제조업
799,(주)덕신하우징,90410,2017,제조업
800,(주)덕신하우징,90410,2018,제조업
801,(주)덕신하우징,90410,2019,제조업
802,(주)덕신하우징,90410,2020,제조업
803,(주)덕신하우징,90410,2021,제조업
804,(주)데이타솔루션,263800,2018,도매 및 소매업
805,(주)데이타솔루션,263800,2019,도매 및 소매업
806,(주)데이타솔루션,263800,2020,도매 및 소매업
807,(주)데이타솔루션,263800,2021,도매 및 소매업
808,(주)데코앤이,17680,2011,제조업
809,(주)데코앤이,17680,2012,제조업
810,(주)데코앤이,17680,2013,제조업
811,(주)데코앤이,17680,2014,제조업
812,(주)데코앤이,17680,2015,제조업
813,(주)데코앤이,17680,2016,제조업
814,(주)데코앤이,17680,2017,제조업
815,(주)데코앤이,17680,2018,제조업
816,(주)데코앤이,17680,2019,제조업
817,(주)덱스터스튜디오,206560,2016,정보통신업
818,(주)덱스터스튜디오,206560,2017,정보통신업
819,(주)덱스터스튜디오,206560,2018,정보통신업
820,(주)덱스터스튜디오,206560,2019,정보통신업
821,(주)덱스터스튜디오,206560,2020,정보통신업
822,(주)덱스터스튜디오,206560,2021,정보통신업
823,(주)덴티스,261200,2018,제조업
824,(주)덴티스,261200,2019,제조업
825,(주)덴티스,261200,2020,제조업
826,(주)덴티스,261200,2021,제조업
827,(주)동구바이오제약,6620,2018,제조업
828,(주)동구바이오제약,6620,2019,제조업
829,(주)동구바이오제약,6620,2020,제조업
830,(주)동구바이오제약,6620,2021,제조업
831,(주)동국알앤에스,75970,2011,제조업
832,(주)동국알앤에스,75970,2012,제조업
833,(주)동국알앤에스,75970,2013,제조업
834,(주)동국알앤에스,75970,2014,제조업
835,(주)동국알앤에스,75970,2015,제조업
836,(주)동국알앤에스,75970,2016,제조업
837,(주)동국알앤에스,75970,2017,제조업
838,(주)동국알앤에스,75970,2018,제조업
839,(주)동국알앤에스,75970,2019,제조업
840,(주)동국알앤에스,75970,2020,제조업
841,(주)동국알앤에스,75970,2021,제조업
842,(주)동국에스엔씨,100130,2011,제조업
843,(주)동국에스엔씨,100130,2012,제조업
844,(주)동국에스엔씨,100130,2013,제조업
845,(주)동국에스엔씨,100130,2014,제조업
846,(주)동국에스엔씨,100130,2015,제조업
847,(주)동국에스엔씨,100130,2016,제조업
848,(주)동국에스엔씨,100130,2017,제조업
849,(주)동국에스엔씨,100130,2018,제조업
850,(주)동국에스엔씨,100130,2019,제조업
851,(주)동국에스엔씨,100130,2020,제조업
852,(주)동국에스엔씨,100130,2021,제조업
853,(주)동방선기,99410,2011,제조업
854,(주)동방선기,99410,2012,제조업
855,(주)동방선기,99410,2013,제조업
856,(주)동방선기,99410,2014,제조업
857,(주)동방선기,99410,2015,제조업
858,(주)동방선기,99410,2016,제조업
859,(주)동방선기,99410,2017,제조업
860,(주)동방선기,99410,2018,제조업
861,(주)동방선기,99410,2019,제조업
862,(주)동방선기,99410,2020,제조업
863,(주)동방선기,99410,2021,제조업
864,(주)동서,26960,2011,도매 및 소매업
865,(주)동서,26960,2012,도매 및 소매업
866,(주)동서,26960,2013,도매 및 소매업
867,(주)동서,26960,2014,도매 및 소매업
868,(주)동서,26960,2015,도매 및 소매업
869,(주)동성하이켐,13450,2011,제조업
870,(주)동성하이켐,13450,2012,제조업
871,(주)동성하이켐,13450,2013,제조업
872,(주)동성하이켐,13450,2014,제조업
873,(주)동성화인텍,33500,2011,제조업
874,(주)동성화인텍,33500,2012,제조업
875,(주)동성화인텍,33500,2013,제조업
876,(주)동성화인텍,33500,2014,제조업
877,(주)동성화인텍,33500,2015,제조업
878,(주)동성화인텍,33500,2016,제조업
879,(주)동성화인텍,33500,2017,제조업
880,(주)동성화인텍,33500,2018,제조업
881,(주)동성화인텍,33500,2019,제조업
882,(주)동성화인텍,33500,2020,제조업
883,(주)동성화인텍,33500,2021,제조업
884,(주)동아엘텍,88130,2011,제조업
885,(주)동아엘텍,88130,2012,제조업
886,(주)동아엘텍,88130,2013,제조업
887,(주)동아엘텍,88130,2014,제조업
888,(주)동아엘텍,88130,2015,제조업
889,(주)동아엘텍,88130,2016,제조업
890,(주)동아엘텍,88130,2017,제조업
891,(주)동아엘텍,88130,2018,제조업
892,(주)동아엘텍,88130,2019,제조업
893,(주)동아엘텍,88130,2020,제조업
894,(주)동아엘텍,88130,2021,제조업
895,(주)동양에스텍,60380,2011,제조업
896,(주)동양에스텍,60380,2012,제조업
897,(주)동양에스텍,60380,2013,제조업
898,(주)동양에스텍,60380,2014,제조업
899,(주)동양에스텍,60380,2015,제조업
900,(주)동양에스텍,60380,2016,제조업
901,(주)동양에스텍,60380,2017,제조업
902,(주)동양에스텍,60380,2018,제조업
903,(주)동양에스텍,60380,2019,제조업
904,(주)동양에스텍,60380,2020,제조업
905,(주)동양에스텍,60380,2021,제조업
906,(주)동우팜투테이블,88910,2011,제조업
907,(주)동우팜투테이블,88910,2012,제조업
908,(주)동우팜투테이블,88910,2013,제조업
909,(주)동우팜투테이블,88910,2014,제조업
910,(주)동우팜투테이블,88910,2015,제조업
911,(주)동우팜투테이블,88910,2016,제조업
912,(주)동우팜투테이블,88910,2017,제조업
913,(주)동우팜투테이블,88910,2018,제조업
914,(주)동우팜투테이블,88910,2019,제조업
915,(주)동우팜투테이블,88910,2020,제조업
916,(주)동우팜투테이블,88910,2021,제조업
917,(주)동운아나텍,94170,2016,제조업
918,(주)동운아나텍,94170,2017,제조업
919,(주)동운아나텍,94170,2018,제조업
920,(주)동운아나텍,94170,2019,제조업
921,(주)동운아나텍,94170,2020,제조업
922,(주)동운아나텍,94170,2021,제조업
923,(주)동원개발,13120,2011,건설업
924,(주)동원개발,13120,2012,건설업
925,(주)동원개발,13120,2013,건설업
926,(주)동원개발,13120,2014,건설업
927,(주)동원개발,13120,2015,건설업
928,(주)동원개발,13120,2016,건설업
