,회사명,거래소코드,회계년도,PER,PBR,PSR,PCR,EV/EBITDA,F_ROA,F_CFO,F_ROA변화율,F_ACCURUAL,F_MARGIN변화율,F_LEVER변화율,F_LIQUID변화율,F_EQ_OFFER,F_TURN변화율,시가총액
10160,엑스큐어(주),070300,2020,,1.5409285840192728,4.378158391029864,54.958508197051884,,False,True,False,True,False,False,False,False,False,35430815940.0
10161,엑스큐어(주),070300,2021,25.09245628003275,1.3247793929951108,3.740830627516697,115.5360003551294,25.025310142676595,True,True,True,False,True,True,True,False,True,31232153760.0
10162,엔브이에이치코리아(주),067570,2015,666.6128711475619,0.6788741710359519,0.24682545927937635,5.205709369748775,14.378894232276535,True,True,False,True,False,False,False,False,False,93634443720.0
10163,엔브이에이치코리아(주),067570,2016,5.967147945878331,0.8001423853309533,0.27336473146511364,3.9112555442021306,4.521791001097014,True,True,True,True,True,False,False,False,False,110867776920.0
10164,엔브이에이치코리아(주),067570,2017,14.190326377043986,0.49509701833793285,0.22563903569020494,5.060370563857095,8.641284491534662,True,True,False,True,False,True,True,False,False,93203610390.0
10165,엔브이에이치코리아(주),067570,2018,,0.35678421563646484,0.14353591658549747,4.285529488125146,,False,True,False,True,False,False,False,False,False,61609166190.0
10166,엔브이에이치코리아(주),067570,2019,8.95163182413939,0.44569616727873246,0.13323687585238306,224.31910201060464,5.1270825989622395,True,True,True,False,True,False,False,False,True,79704166050.0
10167,엔브이에이치코리아(주),067570,2020,,0.459676981230512,0.16191985619036625,2.166495450917887,,False,True,False,True,False,True,True,True,True,113336536550.0
10168,엔브이에이치코리아(주),067570,2021,14.738023200728023,0.5023564977858254,0.17961774575127723,5.692490664785941,9.568266963880795,True,True,True,True,True,True,False,True,True,140325643800.0
10169,엔시트론(주),101400,2011,11.582926190847905,1.1184213681731632,0.4787418442282033,3.2953280513531213,20.073610574385036,True,True,False,True,False,True,False,True,False,22386000000.0
10170,엔시트론(주),101400,2012,23.329775455734964,0.7755904694364096,0.5386982895466161,4.3080222211398205,40.763298662761336,True,True,False,True,False,True,False,True,False,20171256000.0
10171,엔시트론(주),101400,2013,,0.7742741105835138,0.5622606246616595,,,False,False,False,True,False,False,True,False,False,16893426900.0
10172,엔시트론(주),101400,2014,,1.3401347574408053,0.2669615960485126,,,False,False,True,False,False,False,False,False,True,13405480550.0
