회사명,거래소코드,회계년도,자산,부채,자본,유동자산,현금및현금성자산,유동부채,장기차입금,단기차입금,매출액,매출원가,당기순이익,법인세비용차감전순이익,영업활동으로인한현금흐름,,,
(주)피앤텔,54340,2012/09,143345263,8649994,134695269,71801578,4164650,5461286,0,0,19592492,27564941,-16529760,-17241401,-12113572,,,
(주)피앤텔,54340,2013/09,123081155,11957397,111123758,54550628,4173527,9311000,0,0,34944537,35275451,-19147181,-20328789,-11036887,,,
(주)피앤텔,54340,2014/09,54491009,5251969,49239040,35338030,4287318,4301719,0,0,5080778,5571298,-40354743,-36230053,-9159992,,,
(주)피앤텔,54340,2015/09,46561263,2173618,44387645,30071884,2200324,1824360,0,0,7787089,8193065,-6406185,-5907851,-3627265,,,
(주)피앤텔,54340,2016/09,41002171,13697078,27305092,25858417,19706,9479104,0,2620130,6094056,5411256,-8011332,-8011332,-2600455,,,
(주)피앤텔,54340,2017/09,25678524,7748143,17930381,16678836,611520,6248517,0,0,4718435,4637030,-13535859,-13535859,-2862805,,,
(주)피앤텔,54340,2018/09,19501205,20451461,-950256,7503073,127074,14430503,0,0,3117639,3071251,-25820937,-25820937,-23676202,,,
(주)피앤텔,54340,2019/09,16596820,13498155,3098665,13018333,76931,13238051,0,0,1564216,1902175,-8972514,-8972514,-2133470,,,
(주)피에스엠씨,24850,2009/09,80486124,29964827,50521297,39946228,3567607,25866122,0,11860000,42038752,41858140,-3462935,-3462935,-4867481,,,
(주)피에스엠씨,24850,2010/09,78738919,27080694,51658225,38721698,4339261,21741170,0,10307000,61129796,58649454,2677304,2677304,2709816,,,
(주)피에스엠씨,24850,2011/09,77453576,25365159,52088416,34693634,5284051,20218605,0,11450000,63244161,64673150,-4672074,-4672074,894661,,,
(주)피에스엠씨,24850,2012/09,63811125,19527698,44283426,32774423,4975275,14977199,0,7250000,54055751,50046279,-5370894,-5370894,762913,,,
(주)피에스엠씨,24850,2013/09,61168064,20219656,40948408,32080802,10873996,15106387,0,5678688,50521206,46711037,-2839507,-2839507,2426479,,,
(주)피에스엠씨,24850,2014/09,55923609,18682877,37240732,29026947,7569494,13456996,0,2404000,42862427,41261409,-2157384,-2157384,1936059,,,
(주)피에스엠씨,24850,2015/09,43016870,16676585,26340286,18374923,3451554,10002600,1000000,2994349,23458058,27283345,-8712421,-8712421,-5446820,,,
(주)피에스엠씨,24850,2016/09,31358449,10673380,20685069,12164112,2547792,6415935,1000000,1567266,13081386,16346839,-3093889,-3093889,-3105688,,,
(주)피에스엠씨,24850,2018/12,27749804,9560218,18189587,11079949,2092230,6660363,687500,800000,16490172,16118744,-1273013,-1273013,95607,,,
(주)피에스엠씨,24850,2019/12,29459019,8535175,20923844,13835892,3240204,5001320,437500,800000,18034788,15841264,1196652,1196652,1136229,,,
(주)피에스엠씨,24850,2020/12,30364913,9587170,20777743,13964082,4435117,4820734,1187500,800000,19256506,17491346,-485700,-485700,2568470,,,
(주)피에스엠씨,24850,2021/12,27852145,8276981,19575164,16904676,3467879,3619249,1000000,0,26841955,22216142,2105385,2105385,1673973,,,
(주)피에이치씨,57880,2009/09,164710450,51723882,112986567,139417180,34883239,31036280,10000000,16139660,62811283,47541735,765225,950901,10320860,,,
(주)피에이치씨,57880,2010/09,155761324,49581575,106179749,127492509,24065229,39745068,3000000,14055600,69981955,55257967,-8840872,-8955352,-20420124,,,
(주)피에이치씨,57880,2011/09,128820537,31307341,97513196,105450697,16504962,22171066,2000000,1179500,50590767,38534391,3531629,4411576,2954419,,,
(주)피에이치씨,57880,2012/09,125006399,31603126,93403273,96908527,19338988,21426174,8000000,6118600,39380767,35048168,-3515407,-4780990,5910091,,,
(주)피에이치씨,57880,2013/09,104141512,23201581,80939931,81302699,8255170,12785875,8000000,6800000,22226783,16233423,-440286,-440286,-1191580,,,
(주)피에이치씨,57880,2014/09,77481314,19085321,58395993,58427922,5691262,17060140,0,8800000,14481509,17086347,-18529181,-18529181,-4808556,,,
(주)피에이치씨,57880,2015/09,58656798,17929271,40727528,41376934,3483086,17112776,0,10000000,13428935,10960425,-895157,-895157,-5548988,,,
(주)피에이치씨,57880,2016/09,51107134,15633006,35474129,30458681,9545855,4778244,0,0,12082581,9315353,-35824,-35824,-3948917,,,
(주)피에이치씨,57880,2017/09,58016188,25076764,32939424,23794493,8328260,24674355,0,0,11356445,8070545,-1365511,-1365511,919711,,,
(주)피에이치씨,57880,2018/09,52744641,22307177,30437465,27123002,6289320,21994653,0,0,6783573,4903920,-4511683,-4511683,-2870113,,,
(주)피에이치씨,57880,2019/09,89647202,42171812,47475390,28479910,6213518,41826292,0,0,5856577,4553428,-4633943,-4633943,-4857031,,,
(주)피에이치씨,57880,2020/09,71057693,14732763,56324930,39394600,7317895,14493232,0,0,7610467,5494577,-11921637,-11921637,-10621551,,,
(주)피에이치씨,57880,2021/09,138690831,19319551,119371281,99909871,50257915,18600569,0,0,34033291,27499780,-3803043,-3803043,-8835890,,,
(주)피엔에이치테크,239890,2020/09,17998719,11185728,6812992,9771750,2809386,8564476,1535608,7460000,5519929,4706932,-4936177,-4936177,-559670,,,
(주)피엔에이치테크,239890,2021/09,29216118,11812826,17403292,20185566,2402307,9670882,555489,7460000,15715796,10761208,2302460,2302460,-2235205,,,
(주)피엔티,137400,2012/09,78761183,33538353,45222829,63849074,11257461,32317795,690000,600000,32433285,24650825,2954150,3447169,10666251,,,
(주)피엔티,137400,2013/09,87122588,40427372,46695216,63771435,1753976,40082086,0,5000000,60542478,55182579,1719924,2002473,369128,,,
(주)피엔티,137400,2014/09,97211029,40604663,56606366,78001525,9736212,30761893,0,1100000,83411628,67320769,7194119,8570350,-2177387,,,
(주)피엔티,137400,2015/09,104755310,49409341,55345968,80299638,4804203,32939475,5972500,6294950,62802501,57930480,-593317,-743428,-8326334,,,
(주)피엔티,137400,2016/09,133274202,74285940,58988262,99409651,464853,63299671,5481500,8440000,73986940,56857792,4082742,5159721,2501805,,,
(주)피엔티,137400,2017/09,206394328,131397878,74996450,159317201,1805917,121222559,1519500,15308081,111280193,90230248,9118742,11815607,-9304201,,,
(주)피엔티,137400,2018/09,238760154,155550368,83209786,193014024,64154,137313057,1582000,17350700,202144686,184621826,6218060,7574956,-18315669,,,
(주)피엔티,137400,2019/09,441693672,346047689,95645983,390096997,17117483,340110193,5582000,22217461,256121159,225030502,15764938,19706172,20455406,,,
(주)피엔티,137400,2020/09,436245172,319081082,117164090,297907467,9611187,288827113,30000000,18500000,234941592,190221793,18102779,24927395,17174686,,,
(주)피엔티,137400,2021/09,461455945,298426489,163029456,335757172,4159990,267645738,30300000,15200000,238507447,184036678,39086028,51204750,14065809,,,
(주)피엔풍년,24940,2009/09,40339293,14944898,25394395,25092430,3221254,12782179,1050000,3555543,33858617,26408063,1430419,1889717,3674814,,,
(주)피엔풍년,24940,2010/09,38935373,12895907,26039466,22996620,1254003,11625883,750000,3978653,38506314,28473182,964113,1317679,-3832896,,,
(주)피엔풍년,24940,2011/09,41790712,15653482,26137230,23414876,4836759,13515445,450000,4856765,43754736,33200967,-139575,13459,-1547803,,,
(주)피엔풍년,24940,2012/09,43801306,16671125,27130181,25447933,1101085,15475957,150000,6264398,46320122,34795571,1075945,1241758,-944533,,,
(주)피엔풍년,24940,2013/09,46093364,18552652,27540712,27601086,6067144,17732464,0,6791796,55010129,42181487,963846,1165060,972978,,,
(주)피엔풍년,24940,2014/09,45715572,17417945,28297627,27946658,6302187,16933001,0,6448381,54271898,40426670,1016675,1189695,1679122,,,
(주)피엔풍년,24940,2015/09,45125323,15041881,30083442,28290505,6984084,14702535,0,5234599,55753149,40510550,1975600,2380298,1598028,,,
(주)피엔풍년,24940,2016/09,47950918,17506543,30444376,31698691,6813701,13517375,3672000,4110670,55834691,40553400,1252116,1521671,156015,,,
(주)피엔풍년,24940,2017/09,48471620,17019041,31452579,30225268,7320760,10644063,6149400,2207562,50228025,35800107,741412,1215489,1448119,,,
(주)피엔풍년,24940,2018/09,48099269,15612646,32486623,28817050,1760091,11216608,4127200,0,47212581,34340210,575424,780372,-2741705,,,
(주)피엔풍년,24940,2019/09,50697134,12894235,37802899,19125971,1907790,7815948,0,1000000,41870234,30880086,4945968,6583924,8598648,,,
(주)피엔풍년,24940,2020/09,50168109,10362751,39805358,31080380,6467285,8892931,0,500000,44190700,31475313,2570026,3293016,3428447,,,
(주)피엔풍년,24940,2021/09,52795178,8482212,44312966,33754084,10468163,7825936,0,0,42375813,30753745,1609154,1878346,-1017796,,,
(주)피엘에이,82390,2009/09,84689233,59321381,25367852,11992133,915260,57040011,1910000,2800000,9767118,9971313,-9584515,-9584515,157035,,,
(주)피엘에이,82390,2010/09,78340320,59110904,19229416,3518148,1691462,56841745,1222000,3100000,7607181,8321493,-11359446,-11359446,-44423,,,
(주)피엘에이,82390,2011/09,16972859,6618657,10354202,4139704,1950756,5659252,600000,3520000,10974679,7988735,2232426,2240947,675164,,,
(주)피엘에이,82390,2012/09,33685003,8461539,25223463,4434877,900397,7999699,198000,6438786,6759246,6956288,15262920,15262920,-2215861,,,
(주)피엘에이,82390,2013/09,32088925,8946107,23142818,1064433,4707,8259733,198000,6958668,7456525,7185479,-1318810,-1318810,-452704,,,
(주)피엘에이,82390,2014/09,32905606,9313314,23592292,2961153,2305553,8860174,169680,7915668,3125034,5867456,-4785400,-4785400,-4506883,,,
(주)피엘에이,82390,2015/09,26608165,14133421,12474744,3629114,3001019,13137908,141400,8421111,1298641,3705048,-3046758,-3046758,-2383180,,,
(주)피제이메탈,128660,2010/09,33100723,17978506,15122217,22541904,278249,16170125,0,10000000,35948382,34096489,1005788,1273054,463608,,,
(주)피제이메탈,128660,2011/09,44270417,23386618,20883800,24781091,243039,15179511,7000000,8724540,102673045,96741046,3670239,4825332,5221077,,,
(주)피제이메탈,128660,2012/09,51046298,26605631,24440667,25240994,806990,18583734,7000000,13939770,89155989,83198075,4042738,5176153,7469673,,,
(주)피제이메탈,128660,2013/09,58719015,34566597,24152418,30199448,1557845,27788770,5000000,18215294,90612332,86249230,2065045,2626522,1574268,,,
(주)피제이메탈,128660,2014/09,53871877,27656417,26215461,24827514,531806,18754372,7000000,15010807,88506120,82382295,3405716,4347164,1381297,,,
(주)피제이메탈,128660,2015/09,56844084,27259646,29584439,24962676,1311521,15104453,11000000,11333722,81054040,74332670,3212210,4114050,4236354,,,
(주)피제이메탈,128660,2016/09,63896686,26695284,37201402,34216058,487028,16453683,10000000,13227565,67713190,66061334,2151616,2771757,-2694322,,,
(주)피제이메탈,128660,2017/09,78820540,40002821,38817719,49940036,194315,29365706,9800000,27072641,104336315,98567617,3737643,4801208,-9413888,,,
(주)피제이메탈,128660,2018/09,78431819,36764830,41666989,50773158,4119344,28872683,7000000,26813056,103040198,97108762,3770773,5054994,3204492,,,
(주)피제이메탈,128660,2019/09,69690709,30549697,39141012,43124166,4055573,22494117,7375000,15297759,109959895,104812866,738665,956365,2824766,,,
(주)피제이메탈,128660,2020/09,60821315,20326868,40494447,36775813,64883,13832903,5375000,7301044,90706175,85523941,2460394,3163710,6523529,,,
(주)피제이메탈,128660,2021/09,93475321,40835673,52639648,70050860,4433823,37239620,2500000,27727704,161911473,143210068,12270621,15726335,-3905809,,,
(주)피제이전자,6140,2009/09,61531470,9660810,51870660,38402350,609375,9301805,0,0,45971973,40593725,5912379,7825087,234411,,,
(주)피제이전자,6140,2010/09,71937675,13929830,58007846,44370926,706740,13541603,0,0,64383216,56891567,6520476,8423678,2888252,,,
(주)피제이전자,6140,2011/09,92619058,28717673,63901385,46386344,373882,20717673,8000000,0,71045819,62365690,5731546,7519243,6766801,,,
(주)피제이전자,6140,2012/09,106952570,34246711,72705859,59814354,5287139,30202072,4000000,2000000,78703419,68985073,7612286,9552780,11296834,,,
(주)피제이전자,6140,2013/09,103372186,22276106,81096080,56438399,185149,19019758,3000000,1000000,83554694,73354839,7858025,10008326,10595743,,,
(주)피제이전자,6140,2014/09,102972932,17468707,85504225,55275793,147745,16939890,0,0,78167557,72097496,4950860,6207685,11829292,,,
(주)피제이전자,6140,2015/09,111132104,21558706,89573398,57020965,1493058,17526619,3500000,0,74132530,68474651,4369182,5584615,5804074,,,
(주)피제이전자,6140,2016/09,113482659,19762385,93720275,58285460,319932,19371872,0,0,75756254,70141686,4394554,5614409,2546061,,,
(주)피제이전자,6140,2017/09,122195979,22696644,99499335,56143722,1565545,22682180,0,3000000,73661352,66618505,4876812,6231614,6785811,,,
(주)피제이전자,6140,2018/09,127473418,25782573,101690845,52676293,1012340,25782573,0,5700000,76561844,70840602,3855440,4933109,11713513,,,
(주)피제이전자,6140,2019/09,139412023,33382205,106029818,52330864,376680,22167607,11200000,1500000,71385920,65453377,3878900,4961134,7279726,,,
(주)피제이전자,6140,2020/09,143179961,35022229,108157732,56631612,9448253,23792781,11200000,1500000,72585831,67235193,3229521,4123917,4587774,,,
(주)피제이전자,6140,2021/09,173795548,59513303,114282245,69596941,5793720,39312326,17500000,3000000,88828124,82127463,6882597,8801527,4177462,,,
(주)피플바이오,304840,2021/09,46391333,30888498,15502835,29758630,25544822,627061,0,0,125754,719449,-6279593,-6279593,-4504659,,,
(주)피피아이,62970,2019/09,34881364,19276932,15604432,23800303,6659285,14389453,2388751,6290000,41117621,36470680,2522264,2443692,2539938,,,
(주)피피아이,62970,2020/09,36950301,17561126,19389175,25771477,7868040,11684314,2973910,5427000,16617308,17645568,-3035466,-3872604,-5000604,,,
(주)피피아이,62970,2021/09,29334677,18930975,10403702,15161167,3431115,9847923,7603912,4427000,9569130,15230763,-7695250,-7900438,-4994901,,,
(주)픽셀플러스,87600,2015/09,131639359,10178214,121461145,120209716,4163366,9655160,0,0,80576362,56926993,9932037,11820432,99873,,,
(주)픽셀플러스,87600,2016/09,111254640,6673290,104581351,93148444,23421821,6419565,0,0,56964508,47351139,-5899767,-4456632,1397563,,,
(주)픽셀플러스,87600,2017/09,96693558,4034880,92658678,76531264,9433632,3957122,0,0,41414110,34762207,-7371540,-8959063,-9449490,,,
(주)픽셀플러스,87600,2018/09,94897138,4510989,90386150,76241434,6727260,4128205,0,0,28492761,19853436,-4331510,-4120934,-14388874,,,
(주)픽셀플러스,87600,2019/09,83729361,4129152,79600210,53868283,6211749,3323041,0,0,25850326,18598488,-4810149,-4810149,-2159255,,,
(주)픽셀플러스,87600,2020/09,83082592,4440802,78641790,43144225,14887303,3220957,0,0,26263141,17776249,2232350,2232350,-3920608,,,
(주)픽셀플러스,87600,2021/09,91675400,9706153,81969247,48913828,7822016,8319050,10000,0,34491169,24068569,1454319,1454319,-7324363,,,
(주)필옵틱스,161580,2017/09,168217773,64419545,103798228,105414092,71913267,42989576,10000000,10800000,257224464,222109578,21260171,25116830,23986098,,,
(주)필옵틱스,161580,2018/09,147350461,70383791,76966670,50110164,10908346,56252171,13275000,14800000,45420674,44927923,-18320895,-17963123,-29151660,,,
(주)필옵틱스,161580,2019/09,184475886,127949696,56526190,85216200,16318804,94900965,12217810,26800000,111476557,96684012,-10159983,-10482411,3287351,,,
(주)필옵틱스,161580,2020/09,208342382,134834980,73507401,71147353,21394209,112851639,21000000,29100000,142924812,107748684,11264954,10022440,6220725,,,
(주)필옵틱스,161580,2021/09,193809889,97150296,96659593,62037037,16732994,69597544,25000000,17500000,34950370,32700618,-3489442,-2952227,-18847380,,,
(주)핌스,347770,2020/09,56844326,7590396,49253930,40839165,30657666,7365282,0,700000,31755284,21515234,6867506,5773423,7084896,,,
(주)핌스,347770,2021/09,86304729,29575364,56729365,36473925,9837051,20197562,9000000,2543778,47208101,33847454,7477229,7795894,4505802,,,
(주)핑거,163730,2020/09,31585214,14090302,17494912,19933957,8531613,7352846,1000,1000,40626688,35123990,3277509,3830261,1628268,,,
(주)핑거,163730,2021/09,54552168,12621875,41930293,34041804,18355514,9624168,1000,1000,53050702,45907200,-1516777,-1220917,5123659,,,
(주)하나기술,299030,2021/09,149769703,96183661,53586042,95157239,12325876,81250653,14850000,40442000,67588603,64898221,-1414431,-2987087,-38755949,,,
(주)하나투어,39130,2009/09,130593613,45971321,84622292,69635631,27055611,45522129,0,0,95107085,0,-892150,778300,-1077916,,,
(주)하나투어,39130,2010/09,202899653,94453508,108446146,139977328,49069726,94295682,0,0,163176993,0,21991649,29528754,46538201,,,
(주)하림,136480,2011/09,494396848,297858995,196537853,255305455,25172867,272275738,16316774,193055287,551229260,496634145,18076981,24045792,841029,,,
(주)하림,136480,2012/09,572097995,385543242,186554753,301202920,8117296,275570428,17712480,192294705,547226576,507630672,-662533,-2965734,-3758711,,,
(주)하림,136480,2013/09,576866715,363113552,213753162,303790737,10260716,304510822,14021266,184981225,597374435,497084826,21001921,27643380,59097213,,,
(주)하림,136480,2014/09,534004533,332791582,201212951,273201200,28676535,303528669,14375600,191688894,555742596,474535332,-5422749,-6994540,222606,,,
(주)하림,136480,2015/09,572051924,381849563,190202361,322657848,68129799,339632732,27175320,272730752,607845094,508350736,-6471898,-8205867,24628851,,,
(주)하림,136480,2016/09,446974966,233798753,213176214,212562505,33592773,198329384,17696100,126729977,617943046,496672909,22011618,28331691,72861595,,,
(주)하림,136480,2017/09,536374941,312163968,224210973,242891267,28223535,273438251,12216880,173534515,674473696,548653463,20382017,26112171,7485926,,,
(주)하림,136480,2018/09,801918923,495820873,306098050,387073182,63025418,415268611,64904660,311174807,637794469,535430970,336410,689081,-5447130,,,
(주)하림,136480,2019/09,886489615,635356328,251133287,402098388,81702667,526540393,96358440,420548904,620120253,550447272,-46100095,-46773366,2655218,,,
